close,high,low,open,time,volumefrom,volumeto
6285.07,6285.71,6280.88,6281.36,1536666120,60.42,378952.18
6291.87,6292.19,6284.93,6285.83,1536666180,47.61,298430.07
6293.03,6295.76,6291.02,6291.87,1536666240,100.85,633512.19
6293.2,6293.45,6291.71,6292.94,1536666300,33.62,212359.13
6296.68,6297.28,6292.04,6293.2,1536666360,56.5,356398.62
6297.58,6297.58,6295.44,6296.73,1536666420,36.86,231862.92
6287.23,6297.58,6287.01,6297.58,1536666480,50.96,321260.16
6287.8,6290.2,6287.58,6289.49,1536666540,27.45,171929.19
6289.76,6289.84,6287.19,6287.81,1536666600,38.02,238261.84
6291.54,6292.46,6288.43,6289.76,1536666660,38.26,240825.09
6290.36,6292.69,6290.35,6291.54,1536666720,9.48,59370.9
6289.58,6290.35,6289.38,6290.35,1536666780,16.96,106727.31
6291.54,6291.82,6289.58,6289.58,1536666840,22.86,143274.76
6291.18,6292.39,6290.79,6291.53,1536666900,22.17,139733.59
6292.75,6292.76,6291.18,6291.21,1536666960,16.16,102324.21
6292.26,6292.96,6291.81,6292.75,1536667020,9.56,60385.82
6295.25,6295.39,6292.23,6292.26,1536667080,18.27,117096.59
6296.39,6296.4,6295.27,6295.3,1536667140,49.47,312500.73
6296.43,6297.15,6295.05,6296.39,1536667200,21.78,137640.56
6297.71,6297.71,6296.0,6296.45,1536667260,43.99,276290.86
6296.0,6298.01,6295.55,6297.8,1536667320,73.44,461488.73
6296.71,6296.92,6295.73,6296.0,1536667380,8.26,52760.15
6297.53,6297.53,6295.52,6295.79,1536667440,19.17,120919.26
6298.65,6299.58,6297.7,6297.7,1536667500,36.79,231383.64
6296.86,6299.27,6296.86,6298.65,1536667560,30.58,192520.0
6297.44,6298.62,6296.86,6296.86,1536667620,5.69,36602.3
6297.02,6298.07,6296.08,6297.64,1536667680,22.36,140448.8
6295.56,6297.34,6295.43,6297.02,1536667740,18.04,113542.03
6294.61,6295.57,6294.32,6295.56,1536667800,13.91,87223.15
6286.18,6294.61,6285.97,6294.61,1536667860,82.82,521205.21
6290.46,6290.46,6285.8,6286.18,1536667920,41.41,260405.71
6293.04,6293.05,6289.42,6290.27,1536667980,55.56,349059.04
6293.91,6293.92,6292.67,6293.04,1536668040,17.38,109454.91
6294.52,6294.76,6293.81,6293.81,1536668100,6.75,42973.95
6294.37,6294.66,6294.33,6294.52,1536668160,6.72,42877.25
6293.7,6294.58,6293.42,6294.37,1536668220,10.51,66644.97
6292.76,6293.46,6290.92,6293.46,1536668280,40.05,251822.12
6291.68,6293.17,6290.63,6292.64,1536668340,16.41,103882.98
6288.72,6291.68,6288.68,6291.68,1536668400,23.52,148169.27
6288.02,6289.55,6287.6,6288.87,1536668460,12.24,76720.14
6287.47,6288.52,6287.35,6288.05,1536668520,18.87,119302.16
6287.13,6288.08,6286.43,6287.47,1536668580,19.05,120840.66
6286.86,6287.14,6286.58,6287.13,1536668640,7.41,47007.57
6286.94,6287.97,6286.44,6286.86,1536668700,24.48,154721.01
6288.3,6288.77,6286.85,6286.97,1536668760,15.96,100394.34
6287.75,6288.31,6287.73,6288.3,1536668820,3.93,24636.2
6285.76,6287.48,6285.76,6287.29,1536668880,32.81,205827.9
6284.52,6286.1,6283.12,6285.61,1536668940,45.51,285613.13
6287.16,6287.55,6283.18,6284.47,1536669000,44.78,280095.05
6286.39,6287.43,6285.95,6287.16,1536669060,10.28,64804.14
6286.8,6286.8,6285.56,6286.39,1536669120,7.1,45085.24
6287.58,6288.34,6286.1,6286.13,1536669180,23.65,149495.4
6287.58,6287.68,6287.29,6287.47,1536669240,7.01,45092.67
6290.54,6290.54,6287.57,6287.68,1536669300,61.31,385900.65
6289.91,6290.43,6288.66,6289.75,1536669360,28.37,178932.27
6291.17,6291.18,6289.91,6289.91,1536669420,16.52,104743.55
6296.71,6296.71,6290.94,6291.17,1536669480,55.27,347449.03
6296.72,6297.05,6295.91,6297.02,1536669540,14.17,89965.63
6296.38,6297.15,6295.57,6296.31,1536669600,20.16,127362.82
6302.24,6302.24,6296.03,6296.98,1536669660,41.06,258860.83
6301.02,6304.26,6301.02,6303.41,1536669720,37.36,235229.34
6304.09,6304.65,6300.09,6300.1,1536669780,16.84,107757.27
6301.63,6305.9,6301.63,6305.56,1536669840,35.4,224017.91
6301.09,6302.41,6300.87,6301.63,1536669900,8.17,51316.72
6299.29,6302.17,6299.29,6301.15,1536669960,48.41,307274.34
6297.97,6299.29,6297.07,6299.29,1536670020,22.81,143442.91
6299.31,6299.31,6297.35,6298.19,1536670080,10.52,66425.08
6299.12,6299.67,6297.74,6299.31,1536670140,26.61,169851.7
6298.1,6299.16,6297.56,6299.15,1536670200,18.26,115488.91
6296.08,6298.98,6295.69,6298.1,1536670260,18.48,117905.14
6295.78,6297.49,6295.68,6296.08,1536670320,8.75,55062.94
6296.9,6297.79,6295.48,6295.79,1536670380,31.94,202991.18
6297.3,6298.7,6297.17,6297.34,1536670440,24.34,154717.89
6296.72,6297.3,6296.52,6297.3,1536670500,29.17,184181.04
6294.73,6296.87,6294.72,6296.72,1536670560,79.06,497042.88
6295.4,6295.4,6293.61,6294.73,1536670620,31.21,196965.62
6294.72,6294.92,6294.47,6294.81,1536670680,46.11,292140.74
6294.24,6294.79,6294.24,6294.72,1536670740,6.09,38746.63
6293.18,6294.64,6293.18,6294.24,1536670800,6.59,41832.35
6293.66,6293.66,6293.17,6293.18,1536670860,8.59,54088.03
6291.13,6293.66,6290.46,6293.66,1536670920,92.72,583141.29
6293.66,6294.64,6290.42,6290.51,1536670980,21.59,136117.66
6293.66,6293.91,6292.99,6293.66,1536671040,5.9,37230.06
6294.99,6294.99,6293.12,6293.66,1536671100,16.84,108149.39
6295.36,6295.53,6293.82,6294.99,1536671160,61.27,385782.68
6298.89,6298.89,6295.36,6295.36,1536671220,68.16,430364.13
6300.92,6301.08,6298.23,6298.89,1536671280,28.17,179155.65
6300.44,6300.92,6300.43,6300.92,1536671340,18.21,115114.22
6301.7,6303.15,6299.74,6300.41,1536671400,8.03,50656.5
6301.43,6302.08,6301.42,6301.76,1536671460,34.38,218408.99
6302.27,6302.46,6301.42,6301.43,1536671520,60.8,385423.51
6302.06,6302.27,6301.6,6302.27,1536671580,31.74,200756.48
6302.12,6302.66,6302.06,6302.06,1536671640,69.09,437529.23
6302.19,6303.19,6302.1,6302.12,1536671700,15.32,96445.67
6303.05,6303.56,6302.43,6302.44,1536671760,18.85,119277.83
6302.97,6303.13,6302.83,6303.05,1536671820,12.51,79456.07
6301.57,6303.39,6301.57,6302.97,1536671880,14.98,94900.46
6301.16,6301.78,6301.13,6301.57,1536671940,10.48,66008.44
6305.78,6305.79,6300.95,6301.17,1536672000,140.32,882314.77
6305.68,6307.35,6304.48,6305.78,1536672060,28.92,182250.42
6305.06,6306.55,6304.29,6305.68,1536672120,20.67,132266.65
6309.9,6309.94,6305.92,6305.93,1536672180,18.21,115309.69
6310.58,6310.85,6308.49,6309.9,1536672240,54.88,345544.59
6308.84,6310.72,6307.67,6310.4,1536672300,34.32,215914.87
6307.46,6308.86,6307.35,6308.84,1536672360,34.75,219580.56
6308.87,6308.9,6307.36,6307.46,1536672420,9.18,57885.41
6310.94,6311.76,6308.87,6308.87,1536672480,10.16,64892.68
6311.66,6311.7,6310.94,6310.94,1536672540,47.27,301178.71
6310.82,6311.8,6310.8,6311.65,1536672600,25.39,160078.17
6310.51,6311.31,6309.27,6310.8,1536672660,23.66,148976.68
6305.57,6310.47,6305.49,6310.47,1536672720,88.22,558071.81
6305.29,6305.86,6304.88,6305.57,1536672780,32.88,208747.44
6304.32,6305.61,6304.32,6305.29,1536672840,18.04,114682.58
6304.59,6305.37,6304.03,6304.32,1536672900,17.44,110127.42
6308.6,6308.78,6304.59,6304.59,1536672960,90.25,569827.15
6309.54,6310.13,6307.76,6307.76,1536673020,15.78,100067.3
6309.86,6309.86,6309.34,6309.55,1536673080,7.07,45354.23
6310.94,6311.0,6309.86,6309.86,1536673140,9.39,59224.27
6311.43,6311.43,6310.94,6310.94,1536673200,8.2,53241.79
6308.02,6312.39,6307.7,6311.43,1536673260,25.06,157955.82
6307.54,6308.3,6307.24,6307.51,1536673320,4.4,27675.51
6306.96,6307.54,6306.28,6307.54,1536673380,27.65,175186.84
6305.62,6307.26,6305.62,6306.96,1536673440,18.6,117559.56
6306.47,6307.59,6305.38,6305.62,1536673500,26.38,168007.19
6299.27,6306.38,6299.23,6306.38,1536673560,16.77,105358.2
6301.89,6302.22,6297.67,6299.01,1536673620,38.52,242851.47
6299.85,6301.32,6299.85,6300.75,1536673680,21.33,134510.33
6298.2,6299.2,6297.75,6299.2,1536673740,23.57,148139.75
6298.77,6298.95,6298.28,6298.31,1536673800,14.83,93824.68
6298.99,6299.09,6298.05,6298.77,1536673860,12.14,76762.28
6298.94,6299.01,6297.99,6298.99,1536673920,23.69,154616.9
6297.16,6300.15,6296.33,6298.94,1536673980,33.76,214262.44
6299.85,6299.85,6295.89,6297.16,1536674040,21.22,133966.87
6298.57,6300.65,6298.54,6299.84,1536674100,42.23,267773.95
6298.81,6299.67,6298.81,6298.94,1536674160,13.7,86272.8
6299.32,6299.51,6298.81,6298.81,1536674220,8.54,54804.27
6299.21,6299.83,6299.21,6299.33,1536674280,11.29,70988.07
6300.08,6300.1,6299.17,6299.38,1536674340,10.23,65059.4
6300.4,6301.43,6300.37,6300.52,1536674400,17.42,109371.52
6298.97,6300.91,6298.97,6300.4,1536674460,12.61,79704.53
6300.16,6301.52,6297.35,6297.91,1536674520,31.88,200378.45
6300.23,6300.85,6299.44,6300.16,1536674580,20.31,129098.43
6301.5,6301.51,6300.03,6300.23,1536674640,21.95,138155.48
6302.87,6302.89,6301.5,6301.5,1536674700,20.19,128163.33
6304.88,6304.88,6302.81,6302.87,1536674760,20.32,128126.97
6305.24,6306.55,6304.88,6304.88,1536674820,45.26,285163.02
6306.28,6306.61,6305.24,6305.24,1536674880,14.58,92790.11
6306.86,6307.02,6305.42,6306.27,1536674940,32.86,209655.11
6307.27,6307.53,6306.85,6306.86,1536675000,12.94,81976.56
6307.53,6307.61,6306.72,6307.27,1536675060,24.33,155371.76
6307.91,6307.91,6306.47,6307.53,1536675120,18.78,120281.51
6306.52,6308.26,6306.52,6307.91,1536675180,24.56,155527.28
6305.65,6307.55,6305.28,6307.28,1536675240,29.84,187761.07
6305.87,6306.13,6304.72,6305.64,1536675300,28.35,178498.2
6304.81,6306.05,6304.08,6305.87,1536675360,40.99,257968.62
6304.56,6304.81,6304.56,6304.81,1536675420,11.4,73141.89
6304.99,6305.44,6304.0,6304.56,1536675480,22.45,141567.24
6306.65,6306.69,6304.99,6304.99,1536675540,17.17,108087.92
6305.87,6306.72,6305.34,6306.65,1536675600,8.99,57304.71
6305.16,6305.96,6305.15,6305.87,1536675660,26.24,167158.81
6302.3,6305.21,6301.97,6305.16,1536675720,68.96,435679.94
6303.61,6303.61,6301.77,6302.3,1536675780,23.42,147847.8
6302.21,6303.61,6301.41,6303.61,1536675840,33.61,211637.3
6302.08,6302.21,6300.92,6302.21,1536675900,83.27,523728.59
6302.41,6303.04,6301.78,6302.08,1536675960,16.7,105412.69
6303.48,6303.48,6302.16,6302.41,1536676020,11.96,75388.87
6303.35,6303.56,6303.12,6303.48,1536676080,17.72,111983.59
6303.52,6303.55,6303.0,6303.35,1536676140,13.07,82929.96
6303.42,6303.89,6302.84,6303.52,1536676200,21.59,135644.19
6300.81,6303.43,6300.81,6303.42,1536676260,64.85,408089.45
6300.21,6301.47,6300.19,6300.82,1536676320,26.86,170251.64
6299.4,6300.21,6299.39,6300.21,1536676380,36.63,231527.71
6297.52,6299.92,6297.52,6299.4,1536676440,19.57,123088.97
6297.16,6299.01,6297.09,6297.52,1536676500,80.77,507858.93
6296.0,6297.76,6296.0,6297.13,1536676560,81.62,513309.89
6299.41,6299.94,6295.5,6296.0,1536676620,55.62,349494.73
6295.54,6299.87,6294.76,6299.41,1536676680,69.44,438725.63
6287.7,6295.54,6287.46,6295.54,1536676740,63.36,397532.02
6289.24,6289.62,6287.24,6287.7,1536676800,51.2,321110.43
6291.79,6291.79,6289.24,6289.24,1536676860,42.39,265792.98
6291.84,6292.73,6291.22,6291.63,1536676920,11.25,70766.9
6293.01,6293.01,6290.83,6291.84,1536676980,48.69,307416.2
6291.88,6293.37,6291.88,6293.01,1536677040,9.93,63325.26
6294.51,6294.51,6291.88,6291.88,1536677100,25.31,159185.71
6294.84,6295.69,6294.37,6294.51,1536677160,16.63,104463.03
6295.52,6295.52,6294.02,6294.84,1536677220,13.79,91966.79
6295.78,6295.78,6295.12,6295.52,1536677280,19.87,126469.05
6295.23,6295.81,6295.08,6295.81,1536677340,10.13,63794.8
6294.68,6295.39,6294.3,6295.24,1536677400,4.67,29558.65
6294.49,6295.5,6294.45,6294.91,1536677460,25.3,159520.86
6294.79,6294.79,6293.59,6294.49,1536677520,6.54,41833.04
6293.06,6294.79,6291.91,6294.79,1536677580,14.88,93769.5
6291.39,6293.82,6291.39,6293.06,1536677640,32.58,204708.07
6292.31,6292.75,6291.03,6291.39,1536677700,26.88,169124.49
6286.75,6292.31,6285.62,6292.31,1536677760,36.07,226093.05
6244.09,6286.75,6244.09,6286.75,1536677820,975.82,6081481.94
6215.93,6244.09,6215.93,6244.09,1536677880,1539.48,9565098.27
6243.66,6246.09,6200.75,6213.4,1536677940,934.11,5796768.35
6216.44,6244.56,6214.95,6243.66,1536678000,361.88,2251216.78
6228.38,6228.38,6214.1,6216.35,1536678060,250.51,1588745.63
6235.95,6236.09,6229.11,6229.11,1536678120,95.79,596780.86
6238.41,6238.79,6235.48,6235.95,1536678180,67.39,423563.97
6238.12,6239.23,6236.77,6239.21,1536678240,117.4,730300.4
6240.47,6243.51,6238.12,6238.12,1536678300,155.76,971458.91
6240.21,6244.56,6239.33,6240.47,1536678360,171.67,1074999.09
6248.16,6248.16,6238.81,6240.21,1536678420,110.56,688429.33
6258.89,6258.93,6248.71,6248.82,1536678480,108.96,679876.7
6258.33,6260.24,6256.77,6258.89,1536678540,315.56,1972970.32
6255.14,6259.38,6254.13,6258.33,1536678600,150.15,938983.08
6257.13,6257.61,6254.44,6255.29,1536678660,55.74,350273.69
6257.25,6257.38,6257.11,6257.13,1536678720,56.48,352336.24
6253.93,6257.75,6253.17,6257.09,1536678780,84.75,531945.29
6256.02,6257.11,6253.75,6253.93,1536678840,67.07,419778.48
6256.45,6256.79,6255.06,6256.02,1536678900,68.51,429440.62
6254.73,6257.22,6254.42,6256.44,1536678960,63.59,396871.71
6252.44,6254.76,6251.68,6254.73,1536679020,72.97,456575.78
6249.06,6252.44,6248.77,6252.44,1536679080,35.16,220004.98
6250.08,6250.25,6248.83,6249.06,1536679140,33.18,206918.41
6254.31,6254.31,6250.08,6250.08,1536679200,46.16,289038.16
6263.65,6263.65,6253.56,6254.31,1536679260,135.77,848749.22
6260.21,6264.66,6259.79,6263.65,1536679320,99.61,623581.87
6262.73,6262.84,6259.71,6260.09,1536679380,25.54,159538.41
6262.01,6262.73,6261.88,6262.73,1536679440,49.07,306576.18
6259.73,6262.26,6259.57,6262.01,1536679500,62.3,390856.7
6257.23,6259.78,6257.1,6259.73,1536679560,31.8,199658.14
6249.19,6257.23,6249.18,6257.23,1536679620,52.42,327598.81
6252.73,6252.83,6249.08,6249.19,1536679680,36.1,225783.06
6252.83,6252.83,6250.66,6252.73,1536679740,97.11,607003.43
6253.37,6255.6,6251.84,6252.83,1536679800,141.83,885768.58
6250.16,6254.36,6250.16,6253.37,1536679860,93.57,584016.45
6249.38,6250.16,6244.15,6250.16,1536679920,134.36,838895.82
6245.69,6250.75,6244.88,6249.38,1536679980,100.64,628625.5
6246.93,6247.18,6245.46,6245.69,1536680040,34.22,215031.4
6246.43,6247.43,6246.21,6247.27,1536680100,12.46,77745.95
6247.03,6247.2,6246.43,6246.43,1536680160,19.72,123339.87
6239.1,6247.03,6236.54,6247.03,1536680220,79.29,494208.56
6239.97,6242.17,6239.1,6239.1,1536680280,103.85,647401.74
6239.21,6240.67,6238.74,6240.04,1536680340,31.26,195070.83
6239.11,6239.77,6237.94,6239.21,1536680400,36.79,231105.35
6237.9,6239.47,6237.86,6239.11,1536680460,21.23,132513.54
6230.91,6237.9,6230.6,6237.9,1536680520,50.0,313201.83
6231.57,6232.77,6229.52,6229.66,1536680580,32.63,204453.53
6232.72,6232.73,6231.19,6231.24,1536680640,54.22,339505.63
6240.09,6240.09,6232.72,6232.72,1536680700,105.25,656804.24
6243.22,6244.09,6240.09,6240.09,1536680760,108.7,678368.78
6240.31,6243.22,6240.31,6243.22,1536680820,35.49,221720.65
6239.88,6240.81,6239.88,6240.31,1536680880,23.98,149968.46
6239.16,6239.99,6238.67,6239.88,1536680940,32.45,202845.49
6240.18,6240.26,6239.16,6239.16,1536681000,40.16,251484.07
6240.57,6241.29,6240.16,6240.27,1536681060,61.85,386406.45
6240.66,6240.93,6240.45,6240.68,1536681120,47.87,298574.43
6240.97,6241.06,6240.63,6240.66,1536681180,35.29,231580.01
6239.8,6241.1,6239.45,6241.1,1536681240,33.2,208098.15
6242.21,6242.21,6239.79,6239.8,1536681300,141.93,887321.14
6248.93,6248.94,6242.21,6242.21,1536681360,61.51,384158.59
6253.32,6254.28,6248.9,6248.94,1536681420,94.46,591072.05
6251.53,6254.61,6251.21,6254.57,1536681480,50.83,318423.48
6255.44,6255.6,6250.97,6251.42,1536681540,37.95,237595.93
6253.55,6255.38,6253.52,6255.34,1536681600,43.57,273078.9
6252.66,6253.68,6252.29,6253.66,1536681660,15.93,99890.19
6255.59,6255.59,6252.25,6252.27,1536681720,48.89,305938.27
6258.18,6258.18,6255.59,6255.62,1536681780,20.08,126477.15
6259.4,6259.78,6258.12,6258.18,1536681840,35.69,223320.58
6265.26,6265.26,6259.4,6259.4,1536681900,72.68,455395.46
6265.17,6265.68,6264.66,6265.26,1536681960,21.9,137298.74
6262.49,6265.21,6262.4,6265.21,1536682020,18.86,119472.72
6261.85,6263.01,6261.85,6262.49,1536682080,34.88,218531.03
6261.21,6261.99,6261.07,6261.99,1536682140,35.87,224680.24
6259.64,6261.23,6259.55,6261.21,1536682200,22.77,143746.3
6258.18,6259.72,6258.07,6259.72,1536682260,31.74,202189.88
6257.27,6258.7,6257.25,6258.7,1536682320,21.24,133005.89
6255.73,6257.43,6255.73,6257.27,1536682380,21.74,136250.19
6256.1,6256.59,6255.37,6255.73,1536682440,26.79,167798.66
6257.33,6257.33,6256.08,6256.1,1536682500,16.53,104122.71
6257.44,6257.53,6257.32,6257.33,1536682560,19.69,124342.55
6258.99,6258.99,6257.0,6257.43,1536682620,51.62,323448.61
6262.1,6262.58,6259.45,6259.46,1536682680,10.27,64608.36
6262.17,6264.35,6262.1,6262.1,1536682740,60.27,378913.45
6263.24,6263.28,6261.66,6262.17,1536682800,7.93,50392.65
6262.16,6263.43,6261.99,6263.24,1536682860,19.55,122588.69
6261.43,6262.09,6261.04,6262.09,1536682920,15.17,96071.52
6262.39,6262.79,6261.43,6261.43,1536682980,30.96,194194.01
6258.35,6262.44,6258.35,6262.39,1536683040,33.67,211173.01
6256.68,6259.32,6254.91,6258.35,1536683100,29.96,187823.35
6256.47,6256.81,6255.36,6256.68,1536683160,23.93,152873.37
6254.99,6256.47,6254.94,6256.47,1536683220,18.41,115379.55
6256.22,6256.28,6254.99,6254.99,1536683280,3.33,20926.87
6254.86,6256.23,6254.52,6256.22,1536683340,10.63,66467.36
6253.86,6254.92,6253.05,6254.86,1536683400,17.35,108638.63
6252.0,6253.9,6251.83,6253.86,1536683460,12.04,75207.97
6251.29,6252.04,6250.54,6252.0,1536683520,22.16,138499.2
6246.72,6251.29,6246.61,6251.29,1536683580,27.87,174477.78
6244.01,6246.75,6242.77,6246.72,1536683640,219.91,1373254.96
6246.16,6246.66,6244.01,6244.01,1536683700,43.41,271328.96
6245.64,6246.16,6245.49,6246.16,1536683760,17.72,112785.03
6245.4,6246.59,6244.61,6245.64,1536683820,15.11,94777.99
6242.83,6245.4,6242.0,6245.4,1536683880,119.72,746756.73
6244.17,6244.97,6242.73,6242.73,1536683940,14.98,93553.86
6245.63,6246.27,6243.38,6244.17,1536684000,78.82,495072.17
6247.7,6247.7,6245.35,6245.63,1536684060,27.54,172605.21
6251.4,6251.4,6247.6,6247.7,1536684120,39.73,248973.06
6252.28,6252.28,6251.4,6251.4,1536684180,5.15,32219.92
6252.11,6253.51,6252.11,6252.28,1536684240,57.74,362060.52
6252.6,6252.97,6252.11,6252.11,1536684300,13.68,85803.68
6253.86,6253.86,6251.84,6252.6,1536684360,89.84,562217.21
6255.53,6255.64,6253.76,6254.89,1536684420,35.31,221659.72
6256.05,6256.05,6254.24,6255.53,1536684480,39.77,248767.71
6257.12,6257.28,6256.05,6256.05,1536684540,56.74,355078.98
6258.04,6258.44,6256.83,6257.12,1536684600,115.09,720390.84
6262.06,6262.65,6258.04,6258.04,1536684660,46.12,288741.66
6262.65,6262.84,6261.56,6262.06,1536684720,21.96,153827.08
6262.12,6262.8,6261.2,6262.65,1536684780,13.28,84254.36
6265.88,6265.89,6261.27,6262.12,1536684840,48.56,306105.69
6266.01,6266.33,6265.39,6265.88,1536684900,15.29,98512.21
6262.45,6266.01,6261.92,6266.01,1536684960,16.24,103064.94
6261.26,6262.85,6261.26,6262.45,1536685020,16.35,102657.59
6260.19,6261.34,6260.19,6261.06,1536685080,13.55,85549.9
6260.62,6260.64,6260.25,6260.29,1536685140,14.71,92336.2
6259.37,6260.7,6259.08,6260.7,1536685200,11.16,70119.83
6258.33,6259.7,6258.33,6259.37,1536685260,4.86,31392.06
6256.47,6258.33,6256.47,6258.33,1536685320,17.55,111805.08
6251.04,6256.47,6250.99,6256.47,1536685380,61.06,382683.75
6250.47,6251.06,6249.81,6251.04,1536685440,19.0,119193.69
6247.3,6250.44,6247.3,6250.44,1536685500,46.44,291615.03
6245.81,6247.3,6245.71,6247.3,1536685560,19.7,123790.1
6239.12,6245.81,6237.38,6245.81,1536685620,202.22,1262551.26
6233.34,6238.19,6231.89,6238.19,1536685680,57.89,361973.35
6240.18,6240.27,6233.35,6233.35,1536685740,62.67,391078.42
6239.99,6240.19,6238.72,6240.19,1536685800,15.29,95395.56
6238.09,6240.32,6237.85,6240.0,1536685860,31.89,199278.18
6240.97,6241.49,6238.07,6238.11,1536685920,27.98,174531.37
6244.19,6245.78,6240.53,6240.98,1536685980,45.22,282175.24
6244.25,6244.92,6243.7,6244.19,1536686040,28.41,177420.04
6244.57,6244.57,6243.39,6244.27,1536686100,10.48,65677.46
6243.79,6244.72,6243.62,6244.57,1536686160,27.02,168669.79
6241.76,6244.03,6241.51,6243.75,1536686220,102.38,639085.63
6245.25,6245.29,6241.65,6241.76,1536686280,94.63,591335.26
6246.52,6246.61,6245.26,6245.26,1536686340,18.94,118458.03
6247.35,6247.35,6245.86,6246.52,1536686400,20.21,130861.97
6249.14,6249.26,6247.37,6247.38,1536686460,14.41,89977.97
6248.66,6249.28,6248.52,6249.2,1536686520,9.72,61208.67
6248.95,6249.09,6248.36,6248.71,1536686580,21.56,135070.05
6248.6,6249.03,6248.14,6248.95,1536686640,18.29,114301.37
6250.17,6250.32,6248.26,6248.6,1536686700,45.45,284059.22
6249.97,6250.34,6249.97,6250.17,1536686760,11.47,72009.25
6249.22,6249.96,6249.13,6249.95,1536686820,19.48,131781.58
6250.01,6250.17,6249.22,6249.22,1536686880,9.97,62860.55
6249.98,6251.98,6249.97,6250.01,1536686940,34.63,221246.49
6245.96,6249.99,6245.76,6249.99,1536687000,37.55,235107.8
6240.06,6245.96,6239.71,6245.96,1536687060,36.98,230944.43
6238.12,6239.84,6238.06,6239.72,1536687120,22.74,142794.49
6240.22,6240.87,6238.07,6238.1,1536687180,39.17,250083.95
6240.76,6240.9,6240.22,6240.22,1536687240,34.45,215262.41
6242.05,6242.19,6240.75,6240.75,1536687300,7.46,46540.02
6245.16,6247.34,6242.05,6242.05,1536687360,58.71,367492.36
6246.89,6246.92,6244.88,6245.16,1536687420,8.33,52029.7
6246.55,6247.27,6246.49,6246.89,1536687480,23.56,147083.04
6246.96,6246.97,6246.55,6246.55,1536687540,8.64,54192.33
6247.43,6247.51,6246.78,6246.95,1536687600,18.73,117110.89
6247.0,6247.8,6246.69,6247.43,1536687660,9.46,59121.32
6247.68,6247.71,6246.97,6247.0,1536687720,10.39,64936.16
6244.97,6247.88,6244.84,6247.88,1536687780,27.22,169870.65
6244.12,6245.0,6244.01,6244.97,1536687840,16.48,102883.21
6244.46,6244.64,6243.98,6244.12,1536687900,5.85,36909.36
6246.39,6246.58,6244.46,6244.5,1536687960,9.32,58790.46
6246.38,6246.63,6245.54,6246.39,1536688020,27.87,174097.89
6247.18,6247.18,6245.87,6246.32,1536688080,20.36,127173.98
6247.58,6247.58,6246.86,6247.13,1536688140,19.67,124032.29
6247.75,6248.2,6247.58,6247.58,1536688200,10.67,66655.94
6248.59,6248.59,6247.71,6247.75,1536688260,12.38,77501.17
6248.52,6248.64,6248.4,6248.59,1536688320,23.49,147239.0
6248.04,6248.58,6247.81,6248.52,1536688380,24.01,150889.44
6248.51,6248.51,6247.18,6248.04,1536688440,14.76,92194.35
6248.41,6248.56,6248.38,6248.51,1536688500,5.84,36650.33
6248.34,6248.41,6248.23,6248.41,1536688560,6.26,39105.7
6248.57,6248.73,6248.32,6248.34,1536688620,23.29,146186.66
6244.05,6248.58,6244.05,6248.57,1536688680,52.63,329521.56
6243.18,6243.9,6242.59,6243.83,1536688740,45.52,285342.4
6242.79,6243.0,6242.52,6242.95,1536688800,5.51,35653.37
6242.44,6242.79,6241.06,6242.79,1536688860,36.11,225479.1
6244.26,6244.35,6242.42,6242.44,1536688920,39.4,248389.71
6246.8,6246.8,6244.13,6244.26,1536688980,19.74,123267.06
6247.16,6247.16,6246.58,6246.8,1536689040,25.24,157522.96
6246.9,6246.99,6246.62,6246.99,1536689100,13.54,87458.52
6245.08,6246.91,6244.89,6246.9,1536689160,29.07,196123.53
6243.98,6246.3,6243.86,6245.08,1536689220,73.3,458511.3
6243.88,6244.72,6243.88,6244.16,1536689280,8.19,51146.42
6243.45,6243.93,6242.57,6243.88,1536689340,23.95,150043.11
6243.04,6243.67,6242.05,6243.46,1536689400,24.47,153424.9
6234.7,6243.1,6233.88,6243.1,1536689460,75.09,471245.57
6231.74,6234.56,6230.64,6234.56,1536689520,78.92,491856.32
6225.4,6232.51,6223.98,6231.79,1536689580,114.79,714670.64
6231.36,6231.36,6224.99,6225.1,1536689640,58.35,363201.48
6235.42,6235.42,6230.75,6231.36,1536689700,52.12,324722.87
6234.93,6236.08,6234.92,6235.48,1536689760,24.32,151843.78
6234.64,6234.98,6234.07,6234.93,1536689820,5.14,32186.2
6232.77,6234.83,6232.47,6234.64,1536689880,34.24,213948.74
6232.95,6233.83,6231.87,6232.76,1536689940,9.95,62178.19
6231.49,6232.7,6231.32,6232.7,1536690000,80.15,498496.53
6222.72,6233.88,6221.91,6231.49,1536690060,92.97,587536.37
6222.68,6222.98,6219.51,6222.98,1536690120,120.46,751740.38
6221.26,6224.51,6221.21,6222.7,1536690180,58.25,376677.22
6224.73,6224.78,6221.26,6221.26,1536690240,70.02,435508.18
6225.06,6225.28,6222.86,6224.04,1536690300,34.2,213490.19
6220.39,6225.12,6220.24,6225.04,1536690360,23.1,144400.27
6213.72,6221.59,6213.72,6220.39,1536690420,115.79,719163.17
6202.9,6212.68,6199.19,6212.68,1536690480,348.51,2164957.92
6221.01,6221.01,6202.9,6202.9,1536690540,87.43,543681.48
6230.51,6230.51,6220.85,6220.88,1536690600,71.9,447276.06
6230.44,6234.56,6229.99,6230.02,1536690660,70.39,438514.97
